user_id,daily_screen_time_hours,social_media_hours,work_study_hours,sleep_hours,notification_count,breaks_per_day,stress_level,productivity_score
8863,5.65,1.21,5.75,6.7,130,11,9,69
8864,3.19,3.3,2.33,7.12,171,13,9,81
8865,7.44,2.52,3.39,6.87,176,1,9,13
8866,9.04,2.83,6.7,6.51,153,9,8,65
8867,7.06,3.65,1.08,5.81,80,7,5,45
8868,4.81,0.96,5.59,8.83,141,8,5,39
8869,6.59,3.47,4.78,6.06,105,11,4,87
8870,3.77,1.82,6.7,5.59,110,6,7,89
8871,8.62,3.82,5.83,6.7,183,10,4,53
8872,6.66,2.9,3.67,9.6,31,6,5,31
8873,2.96,2.25,3.58,5.73,208,11,9,13
8874,5.9,1.79,3.95,7.72,22,4,7,1
8875,7.43,3.49,6.16,6.48,91,2,9,98
8876,5.83,4.01,1,7.12,179,1,8,29
8877,5.95,1.86,5.31,8,171,14,3,61
8878,4.05,1.14,3.23,4.56,22,6,3,95
8879,7.63,3.33,5.38,5.63,235,9,2,72
8880,5.2,0.76,5.69,7.98,166,10,3,2
8881,2.19,0.93,1.68,6.93,135,10,10,12
8882,5.76,1.22,4.55,7.08,184,2,3,56
8883,8.46,2,5.31,7.72,206,1,3,97
8884,5.73,0.9,5.18,5.64,104,1,6,94
8885,9.98,0.17,4.76,8.17,20,14,9,41
8886,7.36,1.14,2.56,7.87,72,7,7,27
8887,7.18,3.27,2.86,7.11,111,14,7,89
8888,6.24,0.97,2.24,7.41,60,1,7,38
8889,6.36,2.09,6.11,8.31,197,9,1,97
8890,5.97,4.84,4.77,6.03,56,9,4,52
8891,5.9,2.44,4.9,7.66,13,11,9,80
8892,7.56,2.91,1.59,9.07,16,3,4,32
8893,4.63,1.36,4.93,7.63,96,11,7,88
8894,4.35,5.1,6.27,6.51,40,2,2,2
8895,4.25,1.85,1.32,9.81,127,9,6,66
8896,10.59,2.23,3.93,7.1,218,14,5,20
8897,7.56,4.08,1.86,8.62,211,14,10,57
8898,7.11,2.28,4.16,6.25,95,3,2,62
8899,4.38,2.56,3.2,8.19,39,2,3,91
8900,7.75,2.16,5.76,6.09,166,4,3,86
8901,6.27,2.17,5.34,7.22,218,7,3,48
8902,6.93,2.94,7.58,6.01,52,13,5,83
8903,4.55,3.16,4.89,9.27,94,4,10,7
8904,6.82,1.73,5.68,6.51,159,8,9,67
8905,5.65,1.58,3.88,5.36,185,12,7,50
8906,4.97,1.77,2.79,6.92,240,5,6,34
8907,7.97,0.82,6.67,7.5,113,14,4,87
8908,3.42,0.59,7.49,6.77,185,2,5,69
8909,7.63,2.86,6.41,5.74,121,13,6,67
8910,7.87,3.63,5.26,8.15,194,10,8,88
8911,4.74,3.55,3.05,8.44,159,4,9,91
8912,4.86,0,7.28,4.66,164,13,2,34
8913,6.05,2.21,6.16,5.66,224,12,8,43
8914,7.06,1.18,9.05,6.59,72,13,8,21
8915,6.19,2.67,2.69,6.11,13,7,7,12
8916,7.37,2,6.73,7.48,99,13,4,32
8917,10.03,3.21,6.1,9.19,240,1,9,47
8918,5.48,2.48,4.32,6.3,131,7,7,86
8919,3.07,0.22,7.73,8.85,218,3,5,98
8920,8.15,1.34,5.8,4.89,12,7,4,87
8921,9.87,2.51,3.13,7.39,90,3,6,55
8922,7.29,2.61,4.76,6.03,244,12,6,65
8923,4.32,0.81,3.1,7.42,177,12,9,68
8924,6.25,0.66,4.06,4.52,92,8,7,17
8925,4.26,2.57,6.41,5.13,240,4,1,26
8926,7.79,0.82,6.98,7.42,91,1,4,95
8927,3.8,0.5,5.44,5.98,165,1,4,33
8928,5.9,1.97,3.5,6.38,126,4,5,64
8929,4.49,1.91,5.76,9.19,152,9,5,92
8930,6.75,1.45,6.45,6.98,60,5,10,10
8931,5.77,1.66,1.06,7.97,163,13,4,100
8932,6.85,2.52,5.23,5.81,44,5,3,46
8933,6.54,1.64,4.62,5.06,135,3,6,73
8934,4.53,2.58,6.91,6.7,89,5,2,90
8935,7.75,2.04,5.77,4.86,24,7,9,51
8936,6.4,2.7,5.97,5.89,142,3,6,34
8937,4.52,3.55,4.04,7.11,183,5,5,14
8938,10.98,3.51,5,6.66,33,12,3,41
8939,7.45,4.05,6.89,7.23,11,3,4,90
8940,6.19,3.51,4.87,7.58,196,1,6,95
8941,9.33,2.79,5.35,5.25,173,6,3,38
8942,10.18,1.98,1.93,5.58,54,3,10,48
8943,6.21,2.03,4.86,3.97,249,2,7,43
8944,7.19,1.45,1,6.32,104,3,5,28
8945,4.52,2.51,3.97,7.76,103,13,10,41
8946,6.21,3.34,5.13,8.74,213,5,1,56
8947,6.1,1.63,6.53,7.05,132,5,9,81
8948,6.87,2.46,3,8.59,46,9,9,76
8949,7.17,1.69,5.75,7.3,127,12,1,91
8950,7.62,2.75,7.94,6.94,194,11,4,65
8951,6.98,1.84,3.72,6.01,94,9,4,60
8952,4.08,1.61,1.91,3.7,149,2,10,97
8953,4.62,1.68,5.58,8.39,131,11,8,13
8954,5.41,3.1,2.62,6.73,241,6,2,69
8955,5.94,2.38,3.36,8.6,238,13,7,52
8956,8.6,1.99,6.85,5.57,172,9,8,43
8957,4.17,2.81,8.75,9.96,159,9,3,92
8958,5.79,2,3,6.48,246,11,10,88
8959,8.41,3.85,3.53,5.9,237,6,3,84
8960,5.9,1.33,4.12,6.52,126,1,9,40
8961,7.42,2.28,3.9,7.02,81,1,8,42
8962,6.22,0.81,8.87,6.71,228,9,1,37
8963,7.01,2.08,3.94,6.13,164,3,2,84
8964,6.04,0.48,4.22,4.46,109,5,4,23
8965,7.83,3.4,8.23,5.75,16,6,6,67
8966,3.41,3.42,6.15,8.2,12,1,3,69
8967,5.77,3.44,6.97,5.66,13,1,4,79
8968,7.09,2.53,3.19,4.57,225,4,4,69
8969,7.57,1.44,3.94,5.43,17,6,10,98
8970,9.49,1.54,2.92,6.68,54,8,7,58
8971,5.72,4.34,6.6,5.81,214,7,7,46
8972,9.46,4.22,7.45,6.44,210,14,7,87
8973,5.18,2.65,3.8,5.76,157,2,4,47
8974,9.16,1.88,4.27,8.11,221,4,5,17
8975,8.13,4.14,4.36,7.44,142,5,4,9
8976,4.67,1.67,1.91,9.68,183,8,9,68
8977,7.11,2.77,3.65,6.3,78,7,4,94
8978,6.4,4.12,6.55,6.43,44,4,1,78
8979,7.75,1.5,3.25,8.34,202,8,8,30
8980,6.05,3.5,5.19,7.31,243,11,6,95
8981,5.89,3.12,2.38,5.58,152,8,2,61
8982,9.24,2.45,4.71,7.52,26,4,1,65
8983,6.3,1.31,3.87,7.32,85,11,10,58
8984,8.15,1.63,2.56,4.47,183,12,7,27
8985,6.05,2.85,6.58,5.95,237,12,8,66
8986,9.83,0.79,6.69,7.05,198,2,10,45
8987,5.14,2.66,3.06,8.68,180,14,9,40
8988,5.27,3.15,4.57,7.71,131,3,4,61
8989,9.55,3.68,5.09,6.07,88,5,7,41
8990,5.61,0.82,1.37,5.88,215,14,5,74
8991,9.7,4.08,2.21,7.84,100,1,2,88
8992,8.28,4.53,7.57,3.65,123,5,3,84
8993,6.19,2.99,2.87,5.75,31,4,8,42
8994,2.87,1.25,7.52,8.63,146,5,10,62
8995,6.46,2.11,2.31,7.19,56,12,5,80
8996,6.7,2.44,6.32,5.81,222,12,3,38
8997,8.83,2.82,4.38,5.24,12,1,8,60
8998,9.68,2.53,4.66,7.89,189,10,7,49
8999,5.13,2.84,8.71,6.9,40,7,7,18
9000,8.1,2.39,2.49,6.52,22,10,7,99
9001,8.03,2.82,6.19,7.29,11,9,5,94
9002,8.65,1.95,6.11,7.01,120,5,4,5
9003,7.5,2.09,11.71,6.91,215,3,6,11
9004,2.62,1.81,2.85,5.08,16,9,6,4
9005,6.19,4.8,3.75,5.47,38,6,6,61
9006,4.19,4.26,6.63,7.77,141,12,8,75
9007,6.09,3.17,4.6,7.53,141,6,6,12
9008,8.46,4.09,4.07,7.3,97,10,10,49
9009,7.11,3.46,6.92,6.04,243,10,4,28
9010,8.8,2.72,4.47,7.79,158,13,10,90
9011,7.18,0.69,3.22,6.32,182,3,10,34
9012,3.9,2.19,6.45,8.49,136,14,4,56
9013,1.46,2.1,5.75,5.83,165,1,5,65
9014,6.8,1.14,4.37,6.12,239,4,7,6
9015,6.07,0.72,4.28,6.6,17,14,1,33
9016,4.55,3.09,3.17,7.9,51,4,1,47
9017,3.1,2.89,6.45,6.75,154,3,5,24
9018,5.03,1.1,4.28,6.85,146,13,5,34
9019,6.11,1.6,3.46,6.29,247,14,1,72
9020,7.83,3.89,2.43,7.15,198,11,7,16
9021,6.88,1.45,5.78,6.71,93,5,7,80
9022,9.72,2.7,3.98,5.78,78,13,4,16
9023,4.43,2.27,1,6.97,108,14,2,98
9024,8.26,3.11,2.59,7,50,9,2,84
9025,6.59,1.47,4.53,9.85,166,9,4,14
9026,7.89,2.61,4.59,6.01,213,8,2,59
9027,5.63,2.7,4.51,5.71,63,12,1,62
9028,8.64,2.78,4.23,7.16,169,10,1,90
9029,7.09,2.59,2.05,5.51,232,6,8,66
9030,5.14,2.91,3.25,5.41,232,13,2,19
9031,6.48,5.13,7.37,4.93,202,4,9,61
9032,6.02,5.57,7.07,5.79,130,14,2,66
9033,7.48,1.73,6.16,5.83,52,2,4,26
9034,4.14,0,5.98,5.13,78,12,7,89
9035,6.44,3.21,6.81,6.47,124,13,7,49
9036,7.29,2.72,2.76,3.72,109,10,10,19
9037,6.57,3.77,5.07,7.44,213,3,8,49
9038,9.19,2.84,2.76,6.08,217,9,3,81
9039,8.05,2.57,2.79,6.27,25,1,1,30
9040,6.49,3.85,5.74,7.56,158,7,4,76
9041,6.93,4.02,6.89,7.28,170,10,3,57
9042,7.09,0.84,4.61,5.98,163,6,4,85
9043,7.31,1.52,8.3,7.39,140,2,6,36
9044,2.85,2.37,5.42,8.81,32,5,1,40
9045,5.9,2.62,3.45,5.48,98,2,1,28
9046,3.53,2.23,2.83,7.78,191,14,2,97
9047,9.06,3.02,7.04,5.35,93,9,10,46
9048,6.38,3.7,5.26,8.33,56,5,10,73
9049,6.11,4.57,6.35,5.87,127,6,3,82
9050,8.29,3.19,1,5.82,173,4,5,88
9051,7.34,1.48,5.49,8.29,44,1,9,32
9052,4.24,2.32,3.98,7.74,180,3,6,87
9053,6.36,2.41,2.21,5.92,170,5,5,58
9054,5.83,3.12,4.87,6.97,14,3,8,76
9055,3.01,2.97,7.18,5.88,13,8,1,98
9056,5.12,4.96,9.53,4.73,67,2,7,26
9057,6.13,1.95,5.48,7.05,189,12,8,70
9058,6.27,2.96,3.58,6.34,209,2,9,69
9059,3.54,5.33,3.46,5.57,212,1,9,87
9060,8.8,1.8,6.93,8.5,116,12,8,50
9061,6.3,2.67,3.01,5.61,187,14,10,79
9062,6.58,1.37,6.24,6.99,164,1,3,32
9063,7.3,2.6,5.59,8.2,147,4,6,58
9064,4.92,1.56,5.37,6.47,132,8,5,64
9065,7.41,3.76,1.86,5.85,71,8,3,77
9066,5.77,2.68,4.29,7.19,131,8,2,28
9067,4.71,1.38,2.08,7.39,246,11,2,97
9068,7.65,3.51,3.82,7.94,157,1,10,72
9069,9.48,2.72,6.83,9.23,41,14,10,80
9070,7.95,3.64,7.46,6.21,57,1,10,39
9071,8.35,1.12,5.43,7.05,228,7,4,96
9072,5.46,2.94,3.86,5.15,186,7,9,80
9073,3.3,3.43,8.18,7.67,219,10,2,45
9074,9.48,1.99,3.83,7.04,35,14,5,13
9075,10.61,0.99,2.73,6.57,131,5,8,20
9076,9.59,2.45,6.39,6,172,8,10,58
9077,5.83,3.97,5.92,6.35,37,6,2,19
9078,4.19,3.85,3.91,7.11,74,1,7,75
9079,4.37,1.99,5.2,5.54,235,14,6,91
9080,3.13,0.96,5.88,6.4,128,7,1,80
9081,6.29,1.98,5.41,6.82,163,8,7,9
9082,9.71,1.94,5.92,4.8,195,12,10,77
9083,6.22,3.04,3.99,5.43,15,8,9,19
9084,7.1,2.37,6.05,5.94,59,10,1,94
9085,9.25,1.6,5.04,8.84,58,13,2,55
9086,5.69,3.83,4.06,5.72,195,9,7,39
9087,10.57,2.67,4.51,6.73,55,3,1,17
9088,10.48,3.02,4.8,5.45,226,14,2,62
9089,6.24,0.43,2.11,5.79,218,2,3,94
9090,5.34,0,3.73,4.93,99,8,2,93
9091,7.89,0.77,5.13,7.67,158,14,2,60
9092,5.8,1.92,2.3,5.08,105,11,2,42
9093,4.19,3.19,3.76,7.98,34,4,7,2
9094,9.06,0,9.77,7.41,105,2,10,50
9095,8.93,4.41,2.74,6.7,134,2,4,67
9096,6.81,2.7,4.23,8.02,114,2,4,20
9097,3.97,4.13,3.33,10,72,5,8,1
9098,4.04,1.44,4.77,7.42,92,14,5,5
9099,6.71,3.1,3.37,5.34,75,13,1,97
9100,5.5,2.6,4.51,8.74,172,8,2,39
9101,5.82,3.48,3.56,7.04,89,9,10,87
9102,8.54,2.22,7.11,9.54,217,11,3,18
9103,7.97,3.07,5.16,6.14,42,6,4,68
9104,9.26,3.82,2.99,8.47,59,8,9,97
9105,4.52,1.72,6.68,6.8,161,6,10,90
9106,5.81,2.79,3.08,10,104,1,10,22
9107,8.02,0.23,1.87,6.43,243,11,5,30
9108,7.4,3.34,4.99,10,160,9,6,90
9109,9.56,4.85,8.81,7.37,90,10,3,1
9110,7.34,1.01,1.34,7.9,106,7,2,70
9111,10.2,2.39,2.34,9.01,46,2,2,81
9112,7.58,3.56,6.51,5.78,109,3,6,95
9113,8.62,2.54,3.72,8.06,72,2,6,51
9114,5.85,2.7,6.22,6.42,193,9,7,68
9115,6.53,2.03,3.33,7,72,8,9,74
9116,8.32,1.99,5.28,6.91,28,5,3,61
9117,9.73,2.4,8.49,7.54,158,4,7,48
9118,7.96,2.55,2.61,7.49,48,7,7,53
9119,6.33,1.08,7.05,6.05,113,14,8,34
9120,9.25,2.42,6.36,6.96,92,14,5,86
9121,2.12,4.38,2.02,3.77,209,9,3,86
9122,3.66,2,6.12,8.09,163,8,2,7
9123,7.86,1.02,5.15,9,114,8,4,39
9124,6.53,2.32,5.18,7.05,188,11,8,37
9125,7.71,1.64,5.67,4.71,69,2,5,63
9126,6.63,0.89,4.3,7.77,91,12,1,55
9127,7.64,2.67,5.14,5.81,215,12,3,15
9128,4.87,1.65,5.48,7.04,219,10,5,83
9129,7.64,1.75,6.49,7.69,238,9,6,74
9130,8.49,2.68,1.95,7.51,101,2,2,62
9131,8.94,0.66,7.58,8.21,131,8,8,68
9132,10.53,0.41,2.69,6.99,133,5,7,50
9133,6.99,3.31,6.52,7.03,106,11,7,41
9134,7.05,0.18,5.16,7.76,143,6,7,61
9135,3.45,1.33,2.44,6.71,144,10,5,25
9136,5.44,0.34,6.06,5.91,197,9,2,28
9137,6.11,1.92,3.11,7.39,198,8,8,82
9138,8.6,3.01,7.14,5.33,142,5,3,35
9139,5.28,2.63,3.58,6.69,100,6,3,83
9140,8.09,5.37,2.01,5.01,145,5,2,53
9141,6.5,3.8,8.07,6.08,111,9,2,84
9142,6.15,1.38,5.36,6.13,170,11,2,39
9143,7,1.06,6.73,5.52,194,12,6,97
9144,5.72,5.75,3.3,8.23,149,5,8,59
9145,5.64,3.78,1.22,8.12,110,6,3,65
9146,3.09,3.21,8.35,8.51,134,1,6,1
9147,6,2.59,4.99,6.56,46,8,3,45
9148,5.54,2.83,5.98,6.24,152,14,9,19
9149,5.47,0.72,6.31,7.84,26,8,1,48
9150,7.33,2.69,4.33,6.97,46,14,7,49
9151,7.82,2.59,5.45,6.96,188,8,8,73
9152,6.96,1.42,8.19,3.49,243,13,9,14
9153,8.49,1.85,4.94,7.78,166,14,5,67
9154,7.65,4.32,6.88,7.61,12,12,6,30
9155,5.91,2.35,1.02,6.79,212,7,5,65
9156,5.57,4.99,7.25,7.86,163,7,10,69
9157,7.13,0.41,1.96,7.58,113,6,5,87
9158,7.65,1.87,7.02,5.89,130,7,7,6
9159,9.3,0.64,5.78,6.51,54,9,4,84
9160,8.88,1.05,4.81,5.49,143,5,6,46
9161,5.42,1.51,4.8,8.7,108,9,4,42
9162,6.3,2.88,4.49,8.07,225,14,2,72
9163,7.84,2.82,3.36,5.74,240,9,2,61
9164,8.64,1.68,4.59,7.6,235,4,4,31
9165,8.38,0,9.42,7.16,191,9,5,79
9166,6.37,4.27,7.6,5.91,225,8,1,26
9167,3.99,2.16,3.26,6.96,156,14,3,58
9168,4.5,1.16,5.54,7.92,22,11,5,33
9169,7.05,2.83,5.19,8.02,66,5,8,52
9170,7.18,2.75,4.72,9.83,244,10,4,32
9171,4.3,2.11,2.99,6.92,82,11,6,54
9172,6.59,2.68,5.89,6.49,92,3,4,1
9173,7.76,1.11,6.69,7.53,233,9,5,5
9174,4.2,3.41,3.33,6.56,94,3,7,22
9175,8.71,1.3,8.91,6.04,233,3,8,95
9176,5.74,1.77,8.04,5.6,194,3,10,5
9177,9.02,3.28,6.1,3,183,1,10,8
9178,5.43,3.94,2.54,7.76,21,6,8,70
9179,4.45,4.4,5.8,4.67,166,3,7,63
9180,5.58,3.77,5.56,5.66,106,10,4,10
9181,6.31,2.11,6.03,7.18,74,3,4,62
9182,5.72,0.65,8.18,6.38,58,9,2,40
9183,6.07,4.19,4.65,9.59,136,7,9,47
9184,7.17,4.14,9.1,4.84,141,14,6,80
9185,6.16,1.69,5.81,9.71,214,8,3,56
9186,6.37,3.61,4.42,8.59,224,1,3,28
9187,3.08,2.1,9.8,7.98,37,8,1,56
9188,7.28,4.3,6.66,8.67,244,8,2,1
9189,6.32,1.88,4.09,7.33,59,12,5,52
9190,9.72,4.87,5.17,4.59,21,12,9,82
9191,4.62,3.44,6.27,7.47,92,14,3,62
9192,2.88,4.66,4.7,4.88,234,8,7,42
9193,7.74,1.94,5.27,6.11,27,6,6,47
9194,7.19,2.99,3.37,6.7,235,10,3,37
9195,4.48,1.34,1.63,5.62,231,14,4,11
9196,3.44,3.51,5.21,8.03,116,5,5,67
9197,9.57,3.58,5.28,6.52,120,4,2,29
9198,9.33,5.38,6.05,7.33,120,11,8,4
9199,1.53,3.08,3.85,6.79,143,9,7,95
9200,5.58,3.37,2.32,6.96,77,7,9,11
9201,9.83,1.94,3.07,5.65,85,12,8,30
9202,5.55,3.15,7.11,5.27,32,14,7,79
9203,5.52,2.04,3.67,6.6,165,1,9,79
9204,5.93,2.64,4.12,5.54,212,11,10,58
9205,4.26,2.71,4.38,8.61,229,1,5,32
9206,3.09,2.08,3.76,5.01,49,1,3,29
9207,8.61,2.58,3.61,9.84,107,4,6,43
9208,2.81,2.05,3.26,7.19,57,9,9,92
9209,6.99,2.04,7.8,6.89,171,3,6,85
9210,8.27,3.79,6.36,6.1,222,10,3,39
9211,3.6,2.71,7.5,7.65,237,1,2,11
9212,4.65,2.92,7.9,6.53,101,14,5,96
9213,8.93,0.75,1,7.19,199,1,8,27
9214,7.57,3.01,5.69,7.89,195,3,8,24
9215,5.27,3.14,3.83,7.67,171,13,1,37
9216,8.9,2.02,7.23,8.41,66,11,3,65
9217,8.91,5,3.52,7.5,242,7,5,32
9218,7.04,0,2.89,5.56,38,8,1,53
9219,4.7,3.44,2.13,4.1,99,4,6,1
9220,5.67,3.36,4.39,7.07,214,12,4,56
9221,7.07,3.15,6.83,7.09,133,2,9,34
9222,6.12,2.71,5.51,9.3,189,7,2,82
9223,8.38,3.16,2.59,6.65,107,9,10,29
9224,3.44,3.54,9.31,7.29,220,10,5,6
9225,3.51,1.63,6.3,7.81,17,6,5,57
9226,6.86,2.86,6.55,7.47,102,14,6,95
9227,5.52,2.28,7.57,7.9,116,2,5,14
9228,5.25,1.19,1.72,5.74,113,9,10,75
9229,2.96,3.36,3.18,5.53,153,7,10,69
9230,6.54,1.82,6.65,6.44,101,9,9,62
9231,6.39,0.7,3.38,3.97,167,11,1,86
9232,7.81,1.85,4.45,6.75,96,2,8,51
9233,6.64,1.54,4.84,5.94,102,10,6,13
9234,6.23,3.73,2.45,7.22,93,4,9,76
9235,8.85,2.68,4.28,6.46,90,6,10,4
9236,3.88,4.16,6.83,5.48,163,10,7,38
9237,7.57,1.7,6.46,8.5,194,7,3,4
9238,3.16,3.55,7.23,6.91,248,14,8,30
9239,4.82,5.91,7.02,7.92,48,3,10,54
9240,4.07,2.93,5.81,7.04,42,14,3,65
9241,8.06,3.53,5.65,7.4,87,13,3,61
9242,6.37,3.33,5.51,5.03,40,10,4,49
9243,6.47,0.79,3.75,8.46,217,11,3,31
9244,4.29,3.2,2.94,7.94,30,11,6,42
9245,5.9,2.87,3.62,6.78,236,5,7,50
9246,4.97,2.19,4.35,7.17,187,11,3,23
9247,7.27,1.44,3.69,8.1,137,4,3,78
9248,4.52,3.33,5.83,6.32,220,5,7,99
9249,9.16,1.33,5.4,4.74,143,6,10,81
9250,3.15,5.06,5.62,6.34,197,6,9,60
9251,4.89,2.64,5.7,7,224,14,3,32
9252,9.85,1.03,7.39,6.76,99,7,6,56
9253,5.63,1.88,4.98,8.51,210,6,5,56
9254,3.87,2.17,7.02,5.55,150,14,8,100
9255,6.94,5.39,6.03,5.72,67,6,9,87
9256,5.55,1.44,7.26,5.42,181,4,8,34
9257,4.83,2.36,8.23,7.36,216,2,1,41
9258,4.31,1.85,6.15,4.82,41,10,7,39
9259,12.04,3.1,5.21,7.77,68,7,8,86
9260,6,1.87,5.19,5.59,112,7,5,42
9261,2.65,1.13,4.06,5.79,245,11,4,66
9262,9.49,2.27,3.99,9.1,90,3,7,20
9263,7.72,2.14,6.8,8.4,182,14,6,14
9264,4.97,1.79,3.07,6.95,192,5,2,38
9265,4.63,1.85,8.23,5.1,230,6,9,37
9266,7.85,3.92,4.7,9.42,186,10,3,37
9267,6.01,2.12,10.72,6.54,70,9,1,12
9268,2.65,1.14,3.61,7.12,49,3,3,92
9269,10.07,1.95,5.5,7.99,91,13,1,56
9270,5.63,2.57,4.3,4.25,171,3,10,8
9271,9.49,0.9,3.41,5.97,122,5,7,93
9272,9.06,4.45,7.13,6.71,98,2,6,21
9273,4.5,3.54,2.79,6.97,21,3,8,39
9274,8.57,4.22,3.65,5.11,246,6,4,48
9275,5.2,2.97,6.17,7.22,152,3,6,18
9276,2.77,0,6.49,6.84,116,1,3,63
9277,5.65,4.34,2.22,8.97,225,7,4,83
9278,7.3,1.46,6.16,8.1,18,7,6,74
9279,5.57,1.56,5.26,6.45,241,2,5,9
9280,5.89,2.69,3.16,6.55,157,5,2,87
9281,8.79,4.15,3.42,8.12,98,9,9,30
9282,6.71,3.76,1,7.17,120,13,2,86
9283,4.81,3.59,8.43,5.02,225,3,8,59
9284,7.9,2.13,7.03,9.52,58,8,5,55
9285,6.9,2.11,2.42,5.51,227,4,7,93
9286,1.46,2.92,6.6,10,23,3,6,70
9287,7.36,2.34,3.85,7.36,142,2,2,50
9288,7.28,3.57,6.83,5.97,135,14,4,61
9289,6.54,3.5,4.01,3.72,57,13,9,35
9290,8.28,3.21,4.27,7.81,66,9,7,14
9291,5.16,0,4.42,4.78,102,11,1,69
9292,7.17,2.65,3.69,7.26,69,5,4,46
9293,3.37,2.37,7.8,9.31,209,9,10,82
9294,7.31,2.7,6.8,5.32,90,8,3,35
9295,10.41,1.59,5.22,7.76,52,3,1,94
9296,4.51,0.91,7.05,5.74,223,4,5,71
9297,4.98,3.06,1.75,8.27,91,12,9,98
9298,5.08,2.07,2.54,6.89,100,6,4,42
9299,6.76,3.19,5.95,6.78,73,11,2,53
9300,4.37,1.69,6.47,8.37,11,10,7,19
9301,7.34,4.2,5.56,7.61,10,12,8,45
9302,8.19,3.7,1.23,5.75,127,5,2,54
9303,7.57,2.86,2.88,9.12,73,10,10,64
9304,2.96,2.24,5.83,4.8,242,10,9,75
9305,8.49,3.52,9.85,7.16,81,3,10,41
9306,8.37,2.97,7.44,5.73,94,5,8,17
9307,8.16,2.79,8.15,4.87,33,5,4,11
9308,7.25,3.75,5.68,5.33,139,9,4,92
9309,6.94,4.21,5.66,6.74,245,4,5,3
9310,8.56,1,2.93,7.25,68,8,1,10
9311,10.35,1.24,6.9,8.18,111,4,7,24
9312,4.59,1.56,4.85,8.72,229,10,4,97
9313,8.66,0.7,6.39,7.16,171,2,1,56
9314,6.33,2.42,5.06,6.22,65,3,4,26
9315,6.24,3.22,5.56,8.15,213,13,4,69
9316,3.43,2.47,4.82,6,123,4,1,24
9317,5.93,1.86,5.45,4.73,14,8,9,44
9318,4.51,3.85,7,8.02,118,9,8,26
9319,5.57,2.67,2.47,8.52,133,12,9,71
9320,4.3,2.91,2.01,5.73,192,12,7,76
9321,5.6,3.89,5.85,9.35,128,6,5,57
9322,5.69,2.35,7.88,7.56,45,14,7,36
9323,6.69,4.97,8.39,7.36,81,8,2,17
9324,3.27,1.96,2.55,6.13,103,12,10,80
9325,3.61,4.9,4.19,8.12,192,10,7,95
9326,7.22,1.33,2.04,4.82,147,5,4,18
9327,4.91,3.12,3.9,6.36,94,5,5,96
9328,8.65,1.73,7.25,5.85,183,8,7,66
9329,6.95,3.84,4.97,5.1,61,4,2,10
9330,7.71,1.93,4.25,7.92,199,13,5,61
9331,9.32,2.85,6.09,7.24,235,3,2,39
9332,5.88,1.72,3.41,7.85,235,10,10,14
9333,5.35,3.62,8.19,6.44,141,2,6,47
9334,8.24,1.71,5.01,8.08,193,13,10,10
9335,7.52,4.52,4.2,6.9,20,12,8,55
9336,6.13,1.3,6.17,6.19,223,8,7,92
9337,9.28,0.89,6.88,5.97,114,12,5,24
9338,6.08,3.64,8.19,4.22,187,14,3,40
9339,6.57,1.79,4.58,8.31,198,12,4,63
9340,6.54,2.49,7.17,8.17,160,5,2,34
9341,4.63,2.11,5.2,10,135,12,6,49
9342,6.66,0.92,3.78,6.36,122,6,8,63
9343,9.29,2.41,3.45,5.93,235,14,8,9
9344,7.39,4.02,2.81,4.59,39,13,9,47
9345,6.56,3.7,3.52,8.05,132,9,5,93
9346,6.18,2.78,7.23,7.75,226,14,10,45
9347,7.16,3.83,6.41,8.82,97,13,6,36
9348,8,1.23,2.52,5.61,34,3,2,9
9349,7.72,2.11,1.51,7.73,39,4,10,11
9350,5.84,2.97,2.78,6.12,176,12,4,85
9351,7.15,2.34,3.45,8.55,245,2,3,77
9352,7.46,2.2,4.39,7.5,217,6,9,24
9353,4.49,1.06,7.35,4.78,83,13,6,1
9354,6.84,0,3.9,6.63,232,9,6,99
9355,2.18,3.48,8.36,4.27,133,12,4,99
9356,7.47,2.79,1.64,5.29,148,2,6,61
9357,7.82,3.58,4.3,5.37,82,5,1,85
9358,8,1.98,6.57,5.97,173,10,9,69
9359,5.71,1.64,6.69,6.46,121,1,3,21
9360,7.12,2.51,4.33,7.01,220,13,5,4
9361,9.35,3.53,7,6.95,189,12,7,97
9362,9.33,2.22,6.62,6.77,14,13,2,100
9363,6.44,3.46,3.64,7.23,85,4,4,58
9364,6.78,1.29,5.63,5.18,211,8,6,72
9365,8.72,2.31,6.41,6.9,151,3,1,93
9366,3.5,2.42,3.78,8.66,157,4,6,7
9367,5.85,3.97,8.39,6.58,29,2,5,1
9368,9.17,2.75,3.33,7.44,181,9,2,69
9369,8.45,4.6,5.29,7.32,109,5,6,77
9370,7.24,0.88,2.5,7.92,34,3,5,64
9371,3.49,2.66,5.21,7.17,178,11,1,90
9372,6.4,2.72,2.87,7.9,119,11,6,76
9373,5.32,3.24,4.41,7.46,136,10,7,8
9374,7.16,1.52,1.83,7.65,78,12,9,60
9375,4.88,4.52,6.6,7.37,242,7,2,34
9376,4.45,2.52,5.71,5.49,100,11,6,86
9377,2.37,1.2,7.17,5.28,11,1,6,9
9378,8.94,2.48,4.3,6.34,149,9,1,73
9379,5.7,2.12,7.27,8.82,37,7,8,45
9380,6.81,5.84,5.08,6.58,53,13,5,82
9381,6.5,3.76,5.23,7.2,150,1,2,17
